-5.26,4.15,-4.88,5.36,4.91,6.87,-23.0,-7.0,-25.0
-5.26,4.15,-4.88,5.36,4.91,6.87,-23.0,-7.0,-25.0
-5.26,4.15,-4.88,5.36,4.91,6.87,-23.0,-7.0,-25.0
-5.26,4.15,-4.88,5.36,4.91,6.87,-23.0,-7.0,-25.0
-5.26,4.15,-4.88,5.36,4.91,6.87,-23.0,-7.0,-25.0
3.97,-7.91,0.7,8.98,3.71,3.86,-47.0,4.0,-31.0
3.97,-7.91,0.7,8.98,3.71,3.86,-47.0,4.0,-31.0
3.97,-7.91,0.7,8.98,3.71,3.86,-47.0,4.0,-31.0
3.97,-7.91,0.7,8.98,3.71,3.86,-47.0,4.0,-31.0
3.97,-7.91,0.7,8.98,3.71,3.86,-47.0,4.0,-31.0
2.68,1.77,-4.54,8.36,-0.58,-3.3,-37.0,36.0,-36.0
2.68,1.77,-4.54,8.36,-0.58,-3.3,-37.0,36.0,-36.0
2.68,1.77,-4.54,8.36,-0.58,-3.3,-37.0,36.0,-36.0
2.68,1.77,-4.54,8.36,-0.58,-3.3,-37.0,36.0,-36.0
-3.36,0.42,0.0,10.51,-0.1,-1.27,-33.0,35.0,-30.0
-3.36,0.42,0.0,10.51,-0.1,-1.27,-33.0,35.0,-30.0
-3.36,0.42,0.0,10.51,-0.1,-1.27,-33.0,35.0,-30.0
-3.36,0.42,0.0,10.51,-0.1,-1.27,-33.0,35.0,-30.0
-3.36,0.42,0.0,10.51,-0.1,-1.27,-33.0,35.0,-30.0
0.13,-0.27,0.22,10.13,0.03,-1.84,-36.0,35.0,-31.0
0.13,-0.27,0.22,10.13,0.03,-1.84,-36.0,35.0,-31.0
0.13,-0.27,0.22,10.13,0.03,-1.84,-36.0,35.0,-31.0
0.13,-0.27,0.22,10.13,0.03,-1.84,-36.0,35.0,-31.0
0.13,-0.27,0.22,10.13,0.03,-1.84,-36.0,35.0,-31.0
0.37,0.17,0.13,9.99,-0.02,-1.88,-36.0,35.0,-31.0
0.37,0.17,0.13,9.99,-0.02,-1.88,-36.0,35.0,-31.0
0.37,0.17,0.13,9.99,-0.02,-1.88,-36.0,35.0,-31.0
0.37,0.17,0.13,9.99,-0.02,-1.88,-36.0,35.0,-31.0
0.37,0.17,0.13,9.99,-0.02,-1.88,-36.0,35.0,-31.0
0.37,0.15,0.14,10.03,-0.02,-1.91,-36.0,35.0,-31.0
0.37,0.15,0.14,10.03,-0.02,-1.91,-36.0,35.0,-31.0
0.37,0.15,0.14,10.03,-0.02,-1.91,-36.0,35.0,-31.0
0.37,0.15,0.14,10.03,-0.02,-1.91,-36.0,35.0,-31.0
0.37,0.15,0.14,10.03,-0.02,-1.91,-36.0,35.0,-31.0
0.36,0.16,0.1,9.98,-0.03,-1.92,-36.0,35.0,-31.0
0.36,0.16,0.1,9.98,-0.03,-1.92,-36.0,35.0,-31.0
0.36,0.16,0.1,9.98,-0.03,-1.92,-36.0,35.0,-31.0
0.36,0.16,0.1,9.98,-0.03,-1.92,-36.0,35.0,-31.0
0.34,0.16,0.13,10.03,0.02,-1.92,-36.0,35.0,-31.0
0.34,0.16,0.13,10.03,0.02,-1.92,-36.0,35.0,-31.0
0.34,0.16,0.13,10.03,0.02,-1.92,-36.0,35.0,-31.0
0.34,0.16,0.13,10.03,0.02,-1.92,-36.0,35.0,-31.0
0.34,0.16,0.13,10.03,0.02,-1.92,-36.0,35.0,-31.0
0.37,0.16,0.13,10.04,-0.02,-1.86,-36.0,35.0,-31.0
0.37,0.16,0.13,10.04,-0.02,-1.86,-36.0,35.0,-31.0
0.37,0.16,0.13,10.04,-0.02,-1.86,-36.0,35.0,-31.0
